82,2014Q1,ML0004,23/01/2014,Wet,10:30:00,Weekday,A,Southbound,n/a,Private cycles,2
83,2014Q1,ML0004,23/01/2014,Dry,10:45:00,Weekday,A,Southbound,n/a,Private cycles,1
84,2014Q1,ML0004,23/01/2014,Dry,11:00:00,Weekday,A,Southbound,n/a,Private cycles,1
85,2014Q1,ML0004,23/01/2014,Rain,11:15:00,Weekday,A,Southbound,n/a,Private cycles,1
86,2014Q1,ML0004,23/01/2014,Rain,11:30:00,Weekday,A,Southbound,n/a,Private cycles,2
87,2014Q1,ML0004,23/01/2014,Wet,11:45:00,Weekday,A,Southbound,n/a,Private cycles,2
88,2014Q1,ML0004,23/01/2014,Wet,12:00:00,Weekday,A,Southbound,n/a,Private cycles,2
89,2014Q1,ML0004,23/01/2014,Dry,12:15:00,Weekday,A,Southbound,n/a,Private cycles,5
90,2014Q1,ML0004,23/01/2014,Dry,12:30:00,Weekday,A,Southbound,n/a,Private cycles,1
91,2014Q1,ML0004,23/01/2014,Dry,12:45:00,Weekday,A,Southbound,n/a,Private cycles,4
92,2014Q1,ML0004,23/01/2014,Dry,13:00:00,Weekday,A,Southbound,n/a,Private cycles,6
93,2014Q1,ML0004,23/01/2014,Dry,13:15:00,Weekday,A,Southbound,n/a,Private cycles,4
94,2014Q1,ML0004,23/01/2014,Dry,13:30:00,Weekday,A,Southbound,n/a,Private cycles,6
95,2014Q1,ML0004,23/01/2014,Dry,13:45:00,Weekday,A,Southbound,n/a,Private cycles,2
96,2014Q1,ML0004,27/01/2014,Dry,14:00:00,Weekday,A,Southbound,n/a,Private cycles,4
97,2014Q1,ML0004,27/01/2014,Rain,14:15:00,Weekday,A,Southbound,n/a,Private cycles,7
98,2014Q1,ML0004,27/01/2014,Dry,14:30:00,Weekday,A,Southbound,n/a,Private cycles,7
99,2014Q1,ML0004,27/01/2014,Dry,14:45:00,Weekday,A,Southbound,n/a,Private cycles,2
100,2014Q1,ML0004,27/01/2014,Dry,15:00:00,Weekday,A,Southbound,n/a,Private cycles,2
101,2014Q1,ML0004,27/01/2014,Rain,15:15:00,Weekday,A,Southbound,n/a,Private cycles,2
102,2014Q1,ML0004,27/01/2014,Wet,15:30:00,Weekday,A,Southbound,n/a,Private cycles,4
103,2014Q1,ML0004,27/01/2014,Wet,15:45:00,Weekday,A,Southbound,n/a,Private cycles,9
104,2014Q1,ML0004,27/01/2014,Rain,16:00:00,Weekday,A,Southbound,n/a,Private cycles,7
105,2014Q1,ML0004,27/01/2014,Wet,16:15:00,Weekday,A,Southbound,n/a,Private cycles,12
106,2014Q1,ML0004,27/01/2014,Wet,16:30:00,Weekday,A,Southbound,n/a,Private cycles,6
107,2014Q1,ML0004,27/01/2014,Wet,16:45:00,Weekday,A,Southbound,n/a,Private cycles,19
108,2014Q1,ML0004,27/01/2014,Wet,17:00:00,Weekday,A,Southbound,n/a,Private cycles,15
109,2014Q1,ML0004,27/01/2014,Wet,17:15:00,Weekday,A,Southbound,n/a,Private cycles,49
110,2014Q1,ML0004,27/01/2014,Dry,17:30:00,Weekday,A,Southbound,n/a,Private cycles,70
111,2014Q1,ML0004,27/01/2014,Dry,17:45:00,Weekday,A,Southbound,n/a,Private cycles,79
112,2014Q1,ML0004,27/01/2014,Dry,18:00:00,Weekday,A,Southbound,n/a,Private cycles,102
113,2014Q1,ML0004,27/01/2014,Dry,18:15:00,Weekday,A,Southbound,n/a,Private cycles,84
114,2014Q1,ML0004,27/01/2014,Dry,18:30:00,Weekday,A,Southbound,n/a,Private cycles,91
115,2014Q1,ML0004,27/01/2014,Dry,18:45:00,Weekday,A,Southbound,n/a,Private cycles,77
116,2014Q1,ML0004,27/01/2014,Dry,19:00:00,Weekday,A,Southbound,n/a,Private cycles,58
117,2014Q1,ML0004,27/01/2014,Dry,19:15:00,Weekday,A,Southbound,n/a,Private cycles,49
118,2014Q1,ML0004,27/01/2014,Dry,19:30:00,Weekday,A,Southbound,n/a,Private cycles,33
119,2014Q1,ML0004,27/01/2014,Dry,19:45:00,Weekday,A,Southbound,n/a,Private cycles,29
120,2014Q1,ML0004,27/01/2014,Dry,20:00:00,Weekday,A,Southbound,n/a,Private cycles,19
121,2014Q1,ML0004,27/01/2014,Dry,20:15:00,Weekday,A,Southbound,n/a,Private cycles,16
122,2014Q1,ML0004,27/01/2014,Dry,20:30:00,Weekday,A,Southbound,n/a,Private cycles,11
123,2014Q1,ML0004,27/01/2014,Dry,20:45:00,Weekday,A,Southbound,n/a,Private cycles,7
124,2014Q1,ML0004,27/01/2014,Dry,21:00:00,Weekday,A,Southbound,n/a,Private cycles,8
125,2014Q1,ML0004,27/01/2014,Dry,21:15:00,Weekday,A,Southbound,n/a,Private cycles,12
126,2014Q1,ML0004,27/01/2014,Dry,21:30:00,Weekday,A,Southbound,n/a,Private cycles,4
127,2014Q1,ML0004,27/01/2014,Dry,21:45:00,Weekday,A,Southbound,n/a,Private cycles,5
128,2014Q1,ML0021,23/01/2014,Wet,06:00:00,Weekday,A,Northbound,n/a,Private cycles,3
129,2014Q1,ML0021,23/01/2014,Wet,06:15:00,Weekday,A,Northbound,n/a,Private cycles,2
130,2014Q1,ML0021,23/01/2014,Wet,06:30:00,Weekday,A,Northbound,n/a,Private cycles,8
131,2014Q1,ML0021,23/01/2014,Wet,06:45:00,Weekday,A,Northbound,n/a,Private cycles,12
132,2014Q1,ML0021,23/01/2014,Wet,07:00:00,Weekday,A,Northbound,n/a,Private cycles,22
133,2014Q1,ML0021,23/01/2014,Wet,07:15:00,Weekday,A,Northbound,n/a,Private cycles,31
134,2014Q1,ML0021,23/01/2014,Wet,07:30:00,Weekday,A,Northbound,n/a,Private cycles,34
135,2014Q1,ML0021,23/01/2014,Wet,07:45:00,Weekday,A,Northbound,n/a,Private cycles,41
136,2014Q1,ML0021,23/01/2014,Wet,08:00:00,Weekday,A,Northbound,n/a,Private cycles,47
137,2014Q1,ML0021,23/01/2014,Wet,08:15:00,Weekday,A,Northbound,n/a,Private cycles,53
138,2014Q1,ML0021,23/01/2014,Wet,08:30:00,Weekday,A,Northbound,n/a,Private cycles,71
139,2014Q1,ML0021,23/01/2014,Dry,08:45:00,Weekday,A,Northbound,n/a,Private cycles,64
140,2014Q1,ML0021,23/01/2014,Dry,09:00:00,Weekday,A,Northbound,n/a,Private cycles,51
141,2014Q1,ML0021,23/01/2014,Dry,09:15:00,Weekday,A,Northbound,n/a,Private cycles,43
142,2014Q1,ML0021,23/01/2014,Dry,09:30:00,Weekday,A,Northbound,n/a,Private cycles,15
143,2014Q1,ML0021,23/01/2014,Dry,09:45:00,Weekday,A,Northbound,n/a,Private cycles,24
144,2014Q1,ML0021,24/01/2014,Dry,10:00:00,Weekday,A,Northbound,n/a,Private cycles,10
145,2014Q1,ML0021,24/01/2014,Dry,10:15:00,Weekday,A,Northbound,n/a,Private cycles,5
146,2014Q1,ML0021,24/01/2014,Dry,10:30:00,Weekday,A,Northbound,n/a,Private cycles,9
147,2014Q1,ML0021,24/01/2014,Dry,10:45:00,Weekday,A,Northbound,n/a,Private cycles,7
148,2014Q1,ML0021,24/01/2014,Dry,11:00:00,Weekday,A,Northbound,n/a,Private cycles,10
149,2014Q1,ML0021,24/01/2014,Dry,11:15:00,Weekday,A,Northbound,n/a,Private cycles,8
150,2014Q1,ML0021,24/01/2014,Dry,11:30:00,Weekday,A,Northbound,n/a,Private cycles,5
151,2014Q1,ML0021,24/01/2014,Dry,11:45:00,Weekday,A,Northbound,n/a,Private cycles,9
152,2014Q1,ML0021,24/01/2014,Dry,12:00:00,Weekday,A,Northbound,n/a,Private cycles,8
153,2014Q1,ML0021,24/01/2014,Dry,12:15:00,Weekday,A,Northbound,n/a,Private cycles,6
154,2014Q1,ML0021,24/01/2014,Dry,12:30:00,Weekday,A,Northbound,n/a,Private cycles,12
155,2014Q1,ML0021,24/01/2014,Dry,12:45:00,Weekday,A,Northbound,n/a,Private cycles,7
156,2014Q1,ML0021,24/01/2014,Dry,13:00:00,Weekday,A,Northbound,n/a,Private cycles,10
157,2014Q1,ML0021,24/01/2014,Dry,13:15:00,Weekday,A,Northbound,n/a,Private cycles,9
158,2014Q1,ML0021,24/01/2014,Dry,13:30:00,Weekday,A,Northbound,n/a,Private cycles,11
159,2014Q1,ML0021,24/01/2014,Dry,13:45:00,Weekday,A,Northbound,n/a,Private cycles,8
160,2014Q1,ML0021,23/01/2014,Dry,14:00:00,Weekday,A,Northbound,n/a,Private cycles,7
161,2014Q1,ML0021,23/01/2014,Dry,14:15:00,Weekday,A,Northbound,n/a,Private cycles,5
162,2014Q1,ML0021,23/01/2014,Dry,14:30:00,Weekday,A,Northbound,n/a,Private cycles,8
163,2014Q1,ML0021,23/01/2014,Dry,14:45:00,Weekday,A,Northbound,n/a,Private cycles,4
164,2014Q1,ML0021,23/01/2014,Dry,15:00:00,Weekday,A,Northbound,n/a,Private cycles,7
165,2014Q1,ML0021,23/01/2014,Dry,15:15:00,Weekday,A,Northbound,n/a,Private cycles,5
166,2014Q1,ML0021,23/01/2014,Dry,15:30:00,Weekday,A,Northbound,n/a,Private cycles,10
167,2014Q1,ML0021,23/01/2014,Dry,15:45:00,Weekday,A,Northbound,n/a,Private cycles,6
168,2014Q1,ML0021,23/01/2014,Dry,16:00:00,Weekday,A,Northbound,n/a,Private cycles,10
169,2014Q1,ML0021,23/01/2014,Dry,16:15:00,Weekday,A,Northbound,n/a,Private cycles,8
170,2014Q1,ML0021,23/01/2014,Dry,16:30:00,Weekday,A,Northbound,n/a,Private cycles,5
171,2014Q1,ML0021,23/01/2014,Dry,16:45:00,Weekday,A,Northbound,n/a,Private cycles,6
172,2014Q1,ML0021,23/01/2014,Dry,17:00:00,Weekday,A,Northbound,n/a,Private cycles,8
173,2014Q1,ML0021,23/01/2014,Dry,17:15:00,Weekday,A,Northbound,n/a,Private cycles,7
174,2014Q1,ML0021,23/01/2014,Dry,17:30:00,Weekday,A,Northbound,n/a,Private cycles,10
175,2014Q1,ML0021,23/01/2014,Dry,17:45:00,Weekday,A,Northbound,n/a,Private cycles,14
176,2014Q1,ML0021,24/01/2014,Dry,18:00:00,Weekday,A,Northbound,n/a,Private cycles,16
177,2014Q1,ML0021,24/01/2014,Dry,18:15:00,Weekday,A,Northbound,n/a,Private cycles,10
178,2014Q1,ML0021,24/01/2014,Dry,18:30:00,Weekday,A,Northbound,n/a,Private cycles,12
179,2014Q1,ML0021,24/01/2014,Dry,18:45:00,Weekday,A,Northbound,n/a,Private cycles,9
180,2014Q1,ML0021,24/01/2014,Wet,19:00:00,Weekday,A,Northbound,n/a,Private cycles,5
181,2014Q1,ML0021,24/01/2014,Wet,19:15:00,Weekday,A,Northbound,n/a,Private cycles,6
182,2014Q1,ML0021,24/01/2014,Wet,19:30:00,Weekday,A,Northbound,n/a,Private cycles,2
183,2014Q1,ML0021,24/01/2014,Wet,19:45:00,Weekday,A,Northbound,n/a,Private cycles,4
184,2014Q1,ML0021,24/01/2014,Wet,20:00:00,Weekday,A,Northbound,n/a,Private cycles,2
185,2014Q1,ML0021,24/01/2014,Wet,20:15:00,Weekday,A,Northbound,n/a,Private cycles,2
186,2014Q1,ML0021,24/01/2014,Wet,20:30:00,Weekday,A,Northbound,n/a,Private cycles,2
187,2014Q1,ML0021,24/01/2014,Wet,20:45:00,Weekday,A,Northbound,n/a,Private cycles,1
188,2014Q1,ML0021,24/01/2014,Wet,21:00:00,Weekday,A,Northbound,n/a,Private cycles,1
189,2014Q1,ML0021,24/01/2014,Wet,21:15:00,Weekday,A,Northbound,n/a,Private cycles,2
190,2014Q1,ML0021,24/01/2014,Wet,21:30:00,Weekday,A,Northbound,n/a,Private cycles,1
191,2014Q1,ML0021,24/01/2014,Wet,21:45:00,Weekday,A,Northbound,n/a,Private cycles,0
192,2014Q1,ML0021,23/01/2014,Wet,06:00:00,Weekday,A,Southbound,n/a,Private cycles,1
193,2014Q1,ML0021,23/01/2014,Wet,06:15:00,Weekday,A,Southbound,n/a,Private cycles,2
194,2014Q1,ML0021,23/01/2014,Wet,06:30:00,Weekday,A,Southbound,n/a,Private cycles,2
195,2014Q1,ML0021,23/01/2014,Wet,06:45:00,Weekday,A,Southbound,n/a,Private cycles,5
196,2014Q1,ML0021,23/01/2014,Wet,07:00:00,Weekday,A,Southbound,n/a,Private cycles,4
197,2014Q1,ML0021,23/01/2014,Wet,07:15:00,Weekday,A,Southbound,n/a,Private cycles,8
198,2014Q1,ML0021,23/01/2014,Wet,07:30:00,Weekday,A,Southbound,n/a,Private cycles,7
199,2014Q1,ML0021,23/01/2014,Wet,07:45:00,Weekday,A,Southbound,n/a,Private cycles,5
200,2014Q1,ML0021,23/01/2014,Wet,08:00:00,Weekday,A,Southbound,n/a,Private cycles,9
201,2014Q1,ML0021,23/01/2014,Wet,08:15:00,Weekday,A,Southbound,n/a,Private cycles,6
202,2014Q1,ML0021,23/01/2014,Wet,08:30:00,Weekday,A,Southbound,n/a,Private cycles,11
203,2014Q1,ML0021,23/01/2014,Dry,08:45:00,Weekday,A,Southbound,n/a,Private cycles,18
204,2014Q1,ML0021,23/01/2014,Dry,09:00:00,Weekday,A,Southbound,n/a,Private cycles,16
205,2014Q1,ML0021,23/01/2014,Dry,09:15:00,Weekday,A,Southbound,n/a,Private cycles,12
